0	
1	0.00064	0.0006944444444444445	0.0007561436672967865	0.0008264462809917354	0.0009070294784580498	
2	0.00054	0.0005944444444444444	0.0006561436672967865	0.0007264462809917354	0.0008070294784580498	0.0005917159763313608	
3	0.00054	0.0005944444444444444	0.0006561436672967865	0.0007264462809917354	0.0008070294784580498	0.0004917159763313608	0.0002906249999999999	
4	0.0006561436672967865	0.0004486968449931412	0.0007264462809917354	0.0008070294784580498	0.0007070294784580497	0.00054	0.00019062499999999993	
5	0.0006561436672967865	0.0004486968449931412	0.0007264462809917354	0.0008070294784580498	0.0002673094582185492	0.00054	0.0002460207612456748	
6	0.0007264462809917354	0.0006561436672967865	0.0005944444444444444	0.0004486968449931412	0.0003756242568370987	0.0008070294784580498	0.0003444444444444445	
7	0.0006264462809917353	0.0005561436672967864	0.0004944444444444444	0.0008070294784580498	0.0002756242568370987	0.0007070294784580497	0.0002444444444444445	
8	0.00054	0.00045614366729678646	0.0003944444444444444	0.0008070294784580498	0.0007264462809917354	0.0005944444444444444	0.0004917159763313608	
9	0.00054	0.0003756242568370987	0.00031623309053069716	0.0008070294784580498	0.0007264462809917354	0.0005944444444444444	0.0004917159763313608	
10	0.00054	0.0003756242568370987	0.00031623309053069716	0.0008070294784580498	0.0007264462809917354	0.0005944444444444444	0.0004917159763313608	
11	0.0004102040816326531	0.0008070294784580498	0.0006561436672967865	0.0007070294784580497	0.00020864197530864198	0.0007264462809917354	0.00054	
12	0.0005944444444444444	0.0006561436672967865	0.00054	0.0006070294784580497	0.0002906249999999999	0.0007264462809917354	0.0008070294784580498	
13	0.0005944444444444444	0.0004486968449931412	0.00044	0.0005070294784580496	0.0004917159763313608	0.0006561436672967865	0.0008070294784580498	
14	0.0007264462809917354	0.0006561436672967865	0.0003756242568370987	0.00040702947845804965	0.00054	0.0008070294784580498	0.0004486968449931412	
15	0.0006561436672967865	0.0007264462809917354	0.0008070294784580498	0.0004486968449931412	0.00054	0.0005944444444444444	0.0003444444444444445	
16	0.0006561436672967865	0.0007264462809917354	0.0008070294784580498	0.0004486968449931412	0.00054	0.0005944444444444444	0.0003444444444444445	
17	0.00054	0.0006264462809917353	0.0004917159763313608	0.0008070294784580498	0.0006561436672967865	0.00019218407596785974	0.0005944444444444444	
18	0.0007264462809917354	0.0005264462809917353	0.0005944444444444444	0.0007070294784580497	0.00031623309053069716	0.00054	0.0006561436672967865	
19	0.0007264462809917354	0.0004264462809917353	0.0005944444444444444	0.0006070294784580497	0.00031623309053069716	0.00054	0.0006561436672967865	
20	0.0007264462809917354	0.0003264462809917353	0.0006561436672967865	0.0005070294784580496	0.00054	0.0008070294784580498	0.0004917159763313608	
21	0.0006561436672967865	0.0003444444444444445	0.0004917159763313608	0.00040702947845804965	0.0004486968449931412	0.0008070294784580498	0.0007264462809917354	
22	0.0006561436672967865	0.0008070294784580498	0.0004917159763313608	0.00030702947845804966	0.00054	0.0005944444444444444	0.0006264462809917353	
